#chrom	chromStart	chromEnd	name	length	cpgNum	gcNum	perCpg	perGc	obsExp
chr1	21652068	21652468	CpG: 31	400	31	214	15.5	53.5
chr1	21654801	21655112	CpG: 25	311	25	172	16.1	55.3
chr1	22031227	22032348	CpG: 123	1121	123	782	21.9	69.8
chr1	22071217	22071517	CpG: 23	300	23	173	15.3	57.7
chr1	22307015	22307234	CpG: 16	219	16	143	14.6	65.3
chr1	22572258	22573266	CpG: 120	1008	120	708	23.8	70.2
chr1	22844763	22845445	CpG: 79	682	79	512	23.2	75.1
chr1	22961424	22961657	CpG: 18	233	18	151	15.5	64.8
chr1	23140968	23141343	CpG: 27	375	27	229	14.4	61.1
chr1	23295099	23296135	CpG: 129	1036	129	732	24.9	70.7
chr1	23341246	23341570	CpG: 27	324	27	187	16.7	57.7
chr1	23394983	23395192	CpG: 17	209	17	112	16.3	53.6
chr1	23421762	23422481	CpG: 102	719	102	573	28.4	79.7
chr1	23800903	23802285	CpG: 131	1382	131	930	19	67.3
chr1	23821397	23821777	CpG: 29	380	29	204	15.3	53.7
chr1	23825106	23825571	CpG: 37	465	37	256	15.9	55.1
chr1	23924357	23924594	CpG: 19	237	19	152	16	64.1
chr1	23960800	23961635	CpG: 115	835	115	625	27.5	74.9
chr1	24044452	24044795	CpG: 38	343	38	222	22.2	64.7
chr1	24138722	24139637	CpG: 119	915	119	669	26	73.1
chr1	24535540	24535845	CpG: 24	305	24	195	15.7	63.9
chr1	24625602	24626258	CpG: 71	656	71	432	21.6	65.9
chr1	24717597	24718164	CpG: 59	567	59	394	20.8	69.5
chr1	24760457	24760921	CpG: 37	464	37	308	15.9	66.4
chr1	25054557	25054962	CpG: 39	405	39	248	19.3	61.2
chr1	25158990	25159339	CpG: 29	349	29	241	16.6	69.1
chr1	25701219	25702182	CpG: 68	963	68	645	14.1	67
chr1	25868926	25869761	CpG: 106	835	106	599	25.4	71.7
chr1	26454177	26454421	CpG: 18	244	18	139	14.8	57
chr1	26513929	26514185	CpG: 20	256	20	143	15.6	55.9
chr1	26631241	26631575	CpG: 24	334	24	217	14.4	65
chr1	27178817	27179429	CpG: 40	612	40	394	13.1	64.4
chr1	27198790	27199083	CpG: 21	293	21	197	14.3	67.2
chr1	27220340	27220737	CpG: 28	397	28	214	14.1	53.9
chr1	27233244	27233965	CpG: 47	721	47	458	13	63.5
chr1	27769210	27769485	CpG: 23	275	23	170	16.7	61.8
chr1	28214399	28214609	CpG: 15	210	15	113	14.3	53.8
chr1	28231552	28231871	CpG: 25	319	25	217	15.7	68
chr1	29407353	29407861	CpG: 33	508	33	317	13	62.4
chr1	29981933	29982146	CpG: 16	213	16	117	15	54.9
chr1	29987059	29987288	CpG: 17	229	17	126	14.8	55
chr1	30081386	30082523	CpG: 77	1137	77	720	13.5	63.3
chr1	30105895	30106430	CpG: 43	535	43	359	16.1	67.1
chr1	30349614	30349919	CpG: 23	305	23	194	15.1	63.6
chr1	30410277	30410510	CpG: 18	233	18	149	15.5	63.9
chr1	30912189	30913107	CpG: 149	918	149	724	32.5	78.9
chr1	30987907	30989297	CpG: 168	1390	168	947	24.2	68.1
chr1	31114324	31115058	CpG: 51	734	51	494	13.9	67.3
chr1	31740092	31740411	CpG: 25	319	25	218	15.7	68.3
chr1	31769627	31769996	CpG: 29	369	29	201	15.7	54.5
chr1	31773310	31773751	CpG: 38	441	38	247	17.2	56
chr1	32112552	32113083	CpG: 38	531	38	357	14.3	67.2
chr1	32211621	32212127	CpG: 50	506	50	346	19.8	68.4
chr1	32955017	32955237	CpG: 16	220	16	146	14.5	66.4
chr1	33058627	33059274	CpG: 45	647	45	430	13.9	66.5
chr1	33085114	33085479	CpG: 27	365	27	234	14.8	64.1
chr1	33295734	33295941	CpG: 16	207	16	135	15.5	65.2
chr1	33446608	33447761	CpG: 75	1153	75	762	13	66.1
chr1	33708634	33709650	CpG: 78	1016	78	613	15.4	60.3
chr1	33758906	33759531	CpG: 91	625	91	455	29.1	72.8
chr1	33796532	33797030	CpG: 62	498	62	375	24.9	75.3
chr1	33853211	33853771	CpG: 72	560	72	409	25.7	73
chr1	33946069	33946323	CpG: 20	254	20	147	15.7	57.9
chr1	33946538	33947549	CpG: 142	1011	142	754	28.1	74.6
chr1	34045127	34045329	CpG: 18	202	18	116	17.8	57.4
chr1	34050565	34050942	CpG: 52	377	52	300	27.6	79.6
chr1	34217023	34217274	CpG: 25	251	25	161	19.9	64.1
chr1	34387646	34387902	CpG: 19	256	19	142	14.8	55.5
chr1	34456748	34457415	CpG: 52	667	52	443	15.6	66.4
chr1	34478322	34479219	CpG: 64	897	64	525	14.3	58.5
chr1	34498488	34499045	CpG: 43	557	43	352	15.4	63.2
chr1	34511835	34512047	CpG: 23	212	23	153	21.7	72.2
chr1	34618610	34618921	CpG: 42	311	42	235	27	75.6
chr1	34717151	34717500	CpG: 37	349	37	239	21.2	68.5
chr1	34789339	34790166	CpG: 107	827	107	628	25.9	75.9
chr1	34840782	34841140	CpG: 40	358	40	258	22.3	72.1
chr1	34881615	34882246	CpG: 102	631	102	481	32.3	76.2
chr1	34888976	34889259	CpG: 33	283	33	203	23.3	71.7
chr1	34969115	34969720	CpG: 47	605	47	374	15.5	61.8
chr1	35087898	35088145	CpG: 18	247	18	170	14.6	68.8
chr1	35827595	35827810	CpG: 16	215	16	115	14.9	53.5
chr1	35828669	35828898	CpG: 18	229	18	126	15.7	55
chr1	35834320	35834535	CpG: 16	215	16	115	14.9	53.5
chr1	36107175	36108297	CpG: 152	1122	152	820	27.1	73.1
chr1	36142618	36143267	CpG: 46	649	46	397	14.2	61.2
chr1	36282972	36283493	CpG: 53	521	53	349	20.3	67
chr1	36308312	36308778	CpG: 48	466	48	313	20.6	67.2
chr1	36346697	36347294	CpG: 61	597	61	400	20.4	67
chr1	36407765	36408411	CpG: 93	646	93	492	28.8	76.2
chr1	36483956	36484389	CpG: 44	433	44	304	20.3	70.2
chr1	36510347	36511236	CpG: 104	889	104	634	23.4	71.3
chr1	36550727	36552087	CpG: 183	1360	183	1032	26.9	75.9
chr1	36585991	36586371	CpG: 38	380	38	255	20	67.1
chr1	36595888	36597571	CpG: 145	1683	145	1139	17.2	67.7
chr1	36722165	36722519	CpG: 32	354	32	222	18.1	62.7
chr1	36730403	36730950	CpG: 58	547	58	364	21.2	66.5
chr1	36748702	36749229	CpG: 50	527	50	363	19	68.9
chr1	36809889	36810274	CpG: 44	385	44	260	22.9	67.5
chr1	36818165	36818401	CpG: 18	236	18	136	15.3	57.6
chr1	36977922	36979203	CpG: 166	1281	166	931	25.9	72.7
chr1	36996256	36996550	CpG: 22	294	22	199	15	67.7
chr1	37068328	37068567	CpG: 17	239	17	158	14.2	66.1
chr1	37338921	37339588	CpG: 72	667	72	452	21.6	67.8
chr1	37358369	37358609	CpG: 30	240	30	142	25	59.2
chr1	37468858	37469793	CpG: 86	935	86	601	18.4	64.3
chr1	37579396	37580365	CpG: 105	969	105	700	21.7	72.2
chr1	37758394	37759209	CpG: 104	815	104	610	25.5	74.8
chr1	37903693	37904405	CpG: 85	712	85	519	23.9	72.9
chr1	37914412	37914905	CpG: 32	493	32	261	13	52.9
chr1	37929443	37929863	CpG: 38	420	38	237	18.1	56.4
chr1	38036027	38036540	CpG: 41	513	41	311	16	60.6
chr1	38036904	38037756	CpG: 101	852	101	612	23.7	71.8
chr1	38168129	38169289	CpG: 196	1160	196	921	33.8	79.4
chr1	38249146	38249426	CpG: 26	280	26	202	18.6	72.1
chr1	38665874	38667165	CpG: 173	1291	173	979	26.8	75.8
chr1	38745056	38745287	CpG: 19	231	19	128	16.5	55.4
chr1	38874882	38875857	CpG: 138	975	138	730	28.3	74.9
chr1	38936945	38937283	CpG: 46	338	46	256	27.2	75.7
chr1	39026580	39027133	CpG: 47	553	47	370	17	66.9
chr1	39232499	39233516	CpG: 120	1017	120	756	23.6	74.3
chr1	39406515	39407698	CpG: 100	1183	100	705	16.9	59.6
chr1	39517204	39518078	CpG: 96	874	96	624	22	71.4
chr1	39574668	39575446	CpG: 105	778	105	574	27	73.8
chr1	39615606	39616608	CpG: 130	1002	130	728	25.9	72.7
chr1	39689609	39690450	CpG: 76	841	76	568	18.1	67.5
chr1	39759978	39760182	CpG: 23	204	23	148	22.5	72.5
chr1	39939632	39940619	CpG: 159	987	159	782	32.2	79.2
chr1	39975141	39975461	CpG: 36	320	36	248	22.5	77.5
chr1	40234271	40234776	CpG: 36	505	36	338	14.3	66.9
chr1	40305716	40306036	CpG: 30	320	30	227	18.8	70.9
chr1	40364969	40365179	CpG: 17	210	17	138	16.2	65.7
chr1	40497302	40497540	CpG: 17	238	17	147	14.3	61.8
chr1	40720166	40721244	CpG: 120	1078	120	786	22.3	72.9
chr1	40829678	40829971	CpG: 28	293	28	198	19.1	67.6
chr1	42176594	42176827	CpG: 17	233	17	148	14.6	63.5
chr1	42373893	42374203	CpG: 24	310	24	211	15.5	68.1
chr1	42530844	42531098	CpG: 26	254	26	166	20.5	65.4
chr1	42723643	42724171	CpG: 43	528	43	356	16.3	67.4
chr1	42725765	42726088	CpG: 31	323	31	209	19.2	64.7
chr1	42733234	42737976	CpG: 432	4742	432	3073	18.2	64.8
chr1	42890299	42890842	CpG: 36	543	36	353	13.3	65
chr1	42991952	42992712	CpG: 77	760	77	566	20.3	74.5
chr1	43131407	43131976	CpG: 89	569	89	442	31.3	77.7
chr1	43137640	43138114	CpG: 46	474	46	328	19.4	69.2
chr1	43202888	43203240	CpG: 42	352	42	256	23.9	72.7
chr1	43265422	43265665	CpG: 18	243	18	158	14.8	65
chr1	43484630	43485728	CpG: 128	1098	128	810	23.3	73.8
chr1	43593024	43593345	CpG: 22	321	22	192	13.7	59.8
chr1	43866474	43867295	CpG: 95	821	95	573	23.1	69.8
chr1	43893964	43894295	CpG: 24	331	24	215	14.5	65
chr1	43972812	43973710	CpG: 86	898	86	594	19.2	66.1
chr1	44141095	44141918	CpG: 99	823	99	529	24.1	64.3
chr1	44186770	44187373	CpG: 58	603	58	386	19.2	64
chr1	44237872	44238165	CpG: 32	293	32	191	21.8	65.2
chr1	44330070	44330425	CpG: 30	355	30	198	16.9	55.8
chr1	44355157	44355358	CpG: 14	201	14	108	13.9	53.7
chr1	44399781	44400000	CpG: 19	219	19	127	17.4	58
chr1	44414131	44414436	CpG: 23	305	23	195	15.1	63.9
chr1	44414547	44414780	CpG: 18	233	18	149	15.5	63.9
chr1	44519720	44520917	CpG: 81	1197	81	798	13.5	66.7
chr1	44530333	44530844	CpG: 36	511	36	325	14.1	63.6
chr1	44590738	44591651	CpG: 63	913	63	596	13.8	65.3
chr1	44647594	44648315	CpG: 50	721	50	456	13.9	63.2
chr1	44731852	44732365	CpG: 36	513	36	327	14	63.7
chr1	44767743	44767977	CpG: 18	234	18	155	15.4	66.2
chr1	44998546	44999501	CpG: 64	955	64	633	13.4	66.3
chr1	45204595	45204828	CpG: 18	233	18	148	15.5	63.5
chr1	45244304	45245161	CpG: 56	857	56	543	13.1	63.4
chr1	45276135	45276355	CpG: 17	220	17	147	15.5	66.8
chr1	45596661	45596907	CpG: 20	246	20	138	16.3	56.1
chr1	45774396	45774819	CpG: 32	423	32	239	15.1	56.5
chr1	45834535	45834917	CpG: 47	382	47	271	24.6	70.9
chr1	45964675	45964954	CpG: 32	279	32	203	22.9	72.8
chr1	46127997	46128410	CpG: 61	413	61	337	29.5	81.6
chr1	46422355	46422615	CpG: 20	260	20	170	15.4	65.4
chr1	46464620	46464866	CpG: 20	246	20	160	16.3	65
chr1	46488349	46489131	CpG: 53	782	53	522	13.6	66.8
chr1	46891856	46893213	CpG: 168	1357	168	959	24.8	70.7
chr1	47018008	47018472	CpG: 38	464	38	310	16.4	66.8
chr1	47036561	47037253	CpG: 56	692	56	469	16.2	67.8
chr1	47144985	47145238	CpG: 21	253	21	169	16.6	66.8
chr1	47220375	47220702	CpG: 30	327	30	225	18.3	68.8
chr1	47495570	47495939	CpG: 27	369	27	200	14.6	54.2
chr1	47668181	47669515	CpG: 107	1334	107	900	16	67.5
chr1	47760202	47760660	CpG: 33	458	33	301	14.4	65.7
chr1	48270357	48270879	CpG: 37	522	37	348	14.2	66.7
chr1	48393622	48393835	CpG: 16	213	16	118	15	55.4
chr1	48402017	48402460	CpG: 32	443	32	232	14.4	52.4
chr1	48463084	48463317	CpG: 18	233	18	150	15.5	64.4
chr1	48584829	48586209	CpG: 96	1380	96	918	13.9	66.5
chr1	48712566	48712775	CpG: 18	209	18	117	17.2	56
chr1	48776968	48777337	CpG: 28	369	28	199	15.2	53.9
chr1	48780666	48781119	CpG: 37	453	37	248	16.3	54.7
chr1	48967164	48967405	CpG: 17	241	17	160	14.1	66.4
chr1	49360863	49361232	CpG: 33	369	33	220	17.9	59.6
chr1	49649984	49650226	CpG: 19	242	19	157	15.7	64.9
chr1	50199009	50199221	CpG: 20	212	20	119	18.9	56.1
chr1	50966206	50967221	CpG: 77	1015	77	668	15.2	65.8
chr1	51295975	51296624	CpG: 43	649	43	412	13.3	63.5
chr1	51472571	51472898	CpG: 23	327	23	217	14.1	66.4
chr1	51517318	51517780	CpG: 48	462	48	312	20.8	67.5
chr1	51954342	51955353	CpG: 110	1011	110	720	21.8	71.2
chr1	52152867	52153154	CpG: 31	287	31	199	21.6	69.3
chr1	52158452	52158896	CpG: 39	444	39	297	17.6	66.9
chr1	52271366	52272662	CpG: 151	1296	151	938	23.3	72.4
chr1	52439099	52440045	CpG: 66	946	66	629	14	66.5
chr1	52539190	52539986	CpG: 128	796	128	643	32.2	80.8
chr1	52629241	52629621	CpG: 30	380	30	206	15.8	54.2
chr1	52633166	52633412	CpG: 21	246	21	143	17.1	58.1
chr1	52669700	52670101	CpG: 44	401	44	291	21.9	72.6
chr1	52765876	52766688	CpG: 103	812	103	617	25.4	76
chr1	52856365	52857021	CpG: 59	656	59	450	18	68.6
chr1	52884062	52884454	CpG: 32	392	32	255	16.3	65.1
chr1	52932864	52933083	CpG: 17	219	17	142	15.5	64.8
chr1	52978697	52979361	CpG: 44	664	44	435	13.3	65.5
chr1	52991785	52992116	CpG: 28	331	28	235	16.9	71
chr1	53172604	53172833	CpG: 18	229	18	125	15.7	54.6
chr1	53335947	53336538	CpG: 63	591	63	408	21.3	69
chr1	53391623	53391936	CpG: 38	313	38	228	24.3	72.8
chr1	53544171	53544494	CpG: 24	323	24	173	14.9	53.6
chr1	53735380	53735800	CpG: 32	420	32	242	15.2	57.6
chr1	53745682	53746038	CpG: 29	356	29	216	16.3	60.7
chr1	53823928	53824528	CpG: 80	600	80	437	26.7	72.8
chr1	54233501	54234401	CpG: 136	900	136	682	30.2	75.8
chr1	54289728	54289959	CpG: 19	231	19	150	16.5	64.9
chr1	54304757	54305062	CpG: 24	305	24	194	15.7	63.6
chr1	54477916	54478218	CpG: 28	302	28	190	18.5	62.9
chr1	54596414	54596964	CpG: 49	550	49	362	17.8	65.8
chr1	54964884	54965776	CpG: 116	892	116	666	26	74.7
chr1	54996389	54996656	CpG: 17	267	17	151	12.7	56.6
chr1	55066032	55066764	CpG: 87	732	87	490	23.8	66.9
chr1	55091666	55092456	CpG: 90	790	90	542	22.8	68.6
chr1	55126569	55127799	CpG: 143	1230	143	879	23.3	71.5
chr1	55170216	55170932	CpG: 82	716	82	531	22.9	74.2
chr1	55276144	55276975	CpG: 93	831	93	552	22.4	66.4
chr1	55401640	55402816	CpG: 152	1176	152	862	25.9	73.3
chr1	55444741	55445807	CpG: 117	1066	117	742	22	69.6
chr1	55521631	55521872	CpG: 19	241	19	161	15.8	66.8
chr1	55818622	55818851	CpG: 18	229	18	125	15.7	54.6
chr1	56047587	56047805	CpG: 29	218	29	137	26.6	62.8
chr1	56137617	56138357	CpG: 58	740	58	496	15.7	67
chr1	56176197	56176430	CpG: 18	233	18	151	15.5	64.8
chr1	56753620	56754151	CpG: 37	531	37	359	13.9	67.6
chr1	56812476	56812705	CpG: 18	229	18	126	15.7	55
chr1	57008778	57009032	CpG: 28	254	28	178	22	70.1
chr1	57010017	57010278	CpG: 24	261	24	167	18.4	64
chr1	57010668	57012660	CpG: 182	1992	182	1309	18.3	65.7
chr1	57016263	57016551	CpG: 25	288	25	183	17.4	63.5
chr1	57109590	57109917	CpG: 29	327	29	220	17.7	67.3
chr1	57416633	57417178	CpG: 70	545	70	400	25.7	73.4
chr1	57445296	57446226	CpG: 74	930	74	595	15.9	64
chr1	57813857	57814791	CpG: 122	934	122	692	26.1	74.1
chr1	58008892	58009404	CpG: 56	512	56	353	21.9	68.9
chr1	58035022	58035412	CpG: 46	390	46	266	23.6	68.2
chr1	58368279	58368520	CpG: 18	241	18	132	14.9	54.8
chr1	58431907	58433056	CpG: 143	1149	143	847	24.9	73.7
chr1	58462502	58463289	CpG: 80	787	80	488	20.3	62
chr1	58484240	58484704	CpG: 31	464	31	285	13.4	61.4
chr1	58543702	58544321	CpG: 65	619	65	430	21	69.5
chr1	58625078	58625586	CpG: 40	508	40	328	15.7	64.6
chr1	58750601	58750923	CpG: 40	322	40	223	24.8	69.3
chr1	58752543	58752816	CpG: 21	273	21	165	15.4	60.4
chr1	58834741	58835011	CpG: 28	270	28	183	20.7	67.8
chr1	58856587	58856912	CpG: 23	325	23	182	14.2	56
chr1	58969919	58970349	CpG: 31	430	31	227	14.4	52.8
chr1	58971051	58971258	CpG: 16	207	16	117	15.5	56.5
chr1	59012369	59013276	CpG: 83	907	83	627	18.3	69.1
chr1	59158935	59159639	CpG: 75	704	75	502	21.3	71.3
chr1	59276078	59276652	CpG: 61	574	61	391	21.3	68.1
chr1	59388817	59389144	CpG: 24	327	24	182	14.7	55.7
chr1	59521110	59523096	CpG: 193	1986	193	1325	19.4	66.7
chr1	59709494	59710059	CpG: 62	565	62	403	21.9	71.3
chr1	59724015	59724374	CpG: 35	359	35	208	19.5	57.9
chr1	59801944	59803372	CpG: 169	1428	169	988	23.7	69.2
chr1	59951707	59953049	CpG: 173	1342	173	1000	25.8	74.5
chr1	60081805	60082658	CpG: 116	853	116	617	27.2	72.3
chr1	60137315	60137936	CpG: 67	621	67	442	21.6	71.2
chr1	60219373	60220144	CpG: 92	771	92	568	23.9	73.7
chr1	60359278	60359719	CpG: 32	441	32	283	14.5	64.2
chr1	60382414	60382816	CpG: 51	402	51	291	25.4	72.4
chr1	60448437	60449410	CpG: 124	973	124	709	25.5	72.9
chr1	60605341	60606419	CpG: 139	1078	139	814	25.8	75.5
chr1	60769773	60770002	CpG: 17	229	17	126	14.8	55
chr1	61209095	61209463	CpG: 30	368	30	207	16.3	56.2
chr1	61248723	61248956	CpG: 18	233	18	149	15.5	63.9
chr1	61537125	61538716	CpG: 110	1591	110	1061	13.8	66.7
chr1	61553401	61554331	CpG: 74	930	74	621	15.9	66.8
chr1	61625588	61626453	CpG: 57	865	57	549	13.2	63.5
chr1	61677895	61678565	CpG: 85	670	85	511	25.4	76.3
chr1	61709902	61710343	CpG: 33	441	33	282	15	63.9
chr1	62334575	62334853	CpG: 20	278	20	187	14.4	67.3
chr1	62334958	62335277	CpG: 25	319	25	219	15.7	68.7
